anomaly,train,duration,mean,var,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff_var,gaps_squared
0,1,185,-1.2661809611827956e-06,2.0670185428778926e-10,-1.4452323451382858,-0.03172131802409506,1,1,1,55,6.15040075018464e-13,185
0,0,187,4.797291684042555e-06,2.400830106501991e-10,-1.4961001850393625,0.03221646591032502,1,1,1,48,1.4059266980064981e-12,187
0,1,175,-1.7772927988636365e-06,2.093652157829789e-10,-1.0580305836060948,-0.351583968802584,1,1,1,48,1.3759641189002422e-12,175
0,0,202,1.8956792364532014e-06,5.732080725023386e-10,-1.5034647960082776,-0.016668478915281032,1,1,1,54,1.7740204635954038e-12,206
0,1,166,-2.4019179065868276e-06,2.776428902918285e-10,-1.0196644536148851,-0.3928462660905728,1,1,1,50,1.2077818775930596e-12,166
1,0,195,-9.060793025641027e-07,3.380223696551884e-10,1.3072800937575595,-0.5720569282504939,2,2,2,2,1.1502601279965743e-10,197
1,1,184,3.928754457142857e-06,6.898856316682082e-10,-1.3314447490337171,0.0058847122806329815,1,1,1,37,2.144712400531904e-12,294
1,1,169,-2.567113808235294e-06,5.210297586699146e-10,-1.1340324741240015,-0.27698016748103366,2,2,1,2,5.803615631219481e-12,169
0,1,184,-5.1078842e-06,8.089410989843596e-10,-1.503217623256128,-0.011608312827115694,1,1,1,53,1.4717642054904662e-12,184
0,1,173,-6.735688793103449e-06,6.870702793458167e-10,-1.4880230135868147,-0.0043806227083421495,1,1,1,48,1.2911074342122342e-12,207
0,0,177,-1.8439049106145259e-06,5.819590247555425e-10,-1.4052033982988035,-0.015879191752214514,1,1,1,45,9.382177753647056e-13,247
0,1,173,4.11167585632184e-06,5.427776244930743e-10,-1.4703082678677812,-0.0338930975228551,1,1,1,48,9.972380711099992e-13,239
0,1,176,1.867427915254238e-06,4.1867188357284516e-10,-1.4198594618066445,-0.0025247830695677743,1,1,1,50,8.177125414513475e-13,244
0,1,161,-5.429010650306749e-06,1.8248729853584234e-10,-1.4273639762217434,-0.06021082622704946,1,1,1,49,5.522557247718786e-13,219
0,0,180,-1.4765688784530385e-06,3.028456005213832e-10,-1.4969960686978445,-0.029016639797763703,1,1,1,49,6.534627581655137e-13,242
1,1,178,-6.986181675977654e-07,2.0000833012047446e-10,-1.3027285494449459,-0.0464904613871953,2,2,1,1,4.543564979131482e-12,246
0,0,178,3.18376443575419e-06,2.4711681180388676e-10,-1.4623293937324562,0.007918811553197262,1,1,1,50,5.635078992856428e-13,244
0,1,172,-3.669179412947977e-06,2.9120725992998657e-10,-1.3312601753964157,-0.12796994619785892,1,1,1,50,6.541446455875393e-13,236
0,0,183,-3.5199509513513516e-06,5.304922010095635e-10,-1.4857588901525736,-0.03711972757418136,1,1,1,50,8.477244340353451e-13,255
0,1,171,-3.97798358381503e-06,4.4974158170152773e-10,-1.328992002576331,-0.08918686344971123,1,1,1,46,8.159706509489115e-13,237
1,1,183,-4.545543016304348e-06,3.829691680784598e-10,-0.7126271169461913,-0.07236602860922917,2,2,2,1,1.295919393467186e-11,239
0,1,182,5.071600120218578e-06,8.729236407426706e-10,-1.4679080607749369,0.00661845945191839,1,1,1,50,1.2769147149866485e-12,254
1,1,168,-3.978198005882353e-06,6.599194174445847e-10,-1.1880321868763484,-0.0101743705798095,2,2,1,1,2.9631715896940915e-11,232
0,1,180,-6.175218681318682e-06,7.616885035857179e-10,-1.4938086923615699,-0.030479560539733667,1,1,1,43,1.150976100213984e-12,252
1,0,179,1.7732934666666664e-06,3.702683626611856e-10,-0.6502014844788238,-0.36594388218290036,1,1,1,2,1.2121689248481508e-11,223
0,1,174,-2.211472388571412e-07,3.5337663375531194e-10,-1.3480222316831327,-0.06001880917467143,1,1,1,45,7.203693399026809e-13,230
0,1,172,3.4147891849710983e-06,2.659444116062169e-10,-1.481939896176336,-0.017964764047826737,1,1,1,53,5.639855470027592e-13,224
0,0,171,1.9884585383720925e-06,1.9951119295556856e-10,-1.4261823448150601,-0.03162896871193453,1,1,1,55,5.052832921984451e-13,213
0,0,160,-2.7352636211180124e-06,1.1163082708514842e-10,-1.3630195915753731,-0.13910291313672762,1,1,1,49,4.630526242154876e-13,186
1,1,178,-2.2378415474860335e-06,1.9518356121687448e-10,-1.510108141534404,0.03336881324624817,1,1,1,38,6.782467927172651e-13,206
1,1,162,-3.9004963190184033e-07,1.2828710678489393e-10,3.2706862452997605,0.38600866226771746,2,2,1,1,5.654995904113586e-11,180
0,0,183,2.313287600543478e-06,1.978465184048237e-10,-1.4839028107089227,0.019116002202044065,1,1,1,49,4.993158301207962e-13,207
0,1,179,9.223773e-07,2.097115200444719e-10,-1.4559627482491648,-0.0007128391100301527,1,1,1,53,5.818025846824962e-13,205
0,1,179,-2.811631030555556e-06,2.380955758686041e-10,-1.3909560729388952,-0.042044029798838235,1,1,1,43,1.24791510341147e-12,213
0,0,168,-3.6535744733727806e-06,2.285824893387115e-10,-1.3995239278159226,-0.05468521834139441,1,1,1,43,1.58320038601926e-12,202
1,0,183,3.0613708702702705e-06,3.7793868142287665e-10,-1.3150299434430819,0.07874311092762874,3,2,2,2,1.61004654894104e-11,249
0,1,178,7.461377183333333e-06,5.000851385422953e-10,-1.4255998843771889,-0.003592017235398402,1,1,1,44,1.856440123683434e-12,248
0,0,167,-8.293589349112416e-08,4.713894984200171e-10,-1.1879160265483562,-0.23287215968451744,1,1,1,37,2.1790587131071335e-12,233
0,1,180,-1.659282861878453e-06,7.816376948120391e-10,-1.466738623688669,-0.01895332220756675,1,1,1,42,1.2555944623646223e-12,252
1,0,171,-7.510999061349691e-06,5.402719815115216e-10,-1.4106577912380172,-0.02970385930555709,2,2,2,3,2.4327129488390134e-11,319
0,1,181,-1.209923576923081e-07,7.557549509521984e-10,-1.4981933296930314,0.01226274971559172,1,1,1,42,1.1185401561712305e-12,243
0,1,178,3.3313553666666667e-06,7.569871006985138e-10,-1.4305043850002435,-0.02912510039395652,1,1,1,48,1.1486341226854199e-12,248
0,1,172,3.1061501724137935e-06,6.307744907694023e-10,-1.4747052794438444,-0.011411344256305675,1,1,1,46,1.0503139329057761e-12,228
1,1,179,-2.1904585055555555e-06,5.135813689510476e-10,-1.3938524709107605,-0.08250665973358358,2,1,1,2,2.256705965844255e-11,245
0,1,175,-5.481933357954546e-06,3.9679613590452134e-10,-1.4874514328350243,0.016129286344704154,1,1,1,48,7.009598036848163e-13,245
1,0,176,-1.3631992702247191e-06,2.9429497515230195e-10,-1.3881633182576683,-0.09930044302743601,1,1,1,16,1.1737408986525488e-12,238
1,0,177,5.5683021404494385e-06,1.925241809962748e-10,-1.1821395231387561,-0.07661517743660223,1,1,1,13,9.552801721496108e-13,225
0,0,179,6.026532722222221e-07,2.4545578628251065e-10,-1.4247893453367557,-0.019998737094397635,1,1,1,51,5.123414207891012e-13,239
0,1,180,-4.140155955801105e-06,2.924762678503694e-10,-1.4150006471533736,-0.03608830504843601,1,1,1,54,6.021037785261555e-13,248
0,1,180,-4.1619305719780215e-06,3.7691948799907345e-10,-1.5042561515878556,0.06666168195078012,1,1,1,56,6.928733144743676e-13,248
1,0,157,8.033583196835443e-06,3.626424588712601e-10,-1.0655295272396377,-0.10049384213989093,2,2,2,1,1.8779967962695615e-11,199
1,1,193,5.798176829896908e-06,6.141588712069875e-10,-1.317755470211787,0.07155181488246536,1,1,1,1,6.254610699593568e-12,259
1,1,172,-2.93373433908046e-06,7.572117639294513e-10,-1.3765036572401799,-0.05256315292665877,2,1,1,1,3.640618106343097e-11,238
0,1,185,-5.332718838709678e-06,9.434642022396853e-10,-1.4953121874785282,-0.02630243720687424,1,1,1,48,1.36114690601729e-12,259
1,1,181,-5.823235721311476e-06,6.968868213303102e-10,-1.2832912670621839,-0.2906108170883721,1,1,1,1,7.472346443158271e-12,241
0,1,190,8.217037368421051e-07,7.195700209133077e-10,-1.4865158095214255,0.004384513912506648,1,1,1,57,9.881817133168797e-13,266
0,1,188,3.7492990851063837e-06,5.226379713222644e-10,-1.3504396868136828,-0.0724098708836704,1,1,1,50,9.301160795213683e-13,194
1,0,178,-3.9347292737430123e-07,2.4309433147694147e-10,-1.1746427837789168,0.16578286781332927,2,2,2,1,7.680488844565865e-12,178
0,1,177,-1.0566310657303373e-06,2.1866225550069758e-10,-1.4712828382195469,-0.06991853994826984,1,1,1,49,5.290810510561341e-13,177
1,1,179,-2.014020322222222e-06,1.5770360666355238e-10,0.35102137552711277,-0.5798384008818683,2,2,1,2,2.1560049877531808e-11,179
1,1,171,-8.532835232558139e-07,1.1769918155933584e-10,-1.3013140875018387,-0.15386586502544736,2,2,1,1,3.399091893034279e-12,171
0,1,187,9.269253297872343e-07,1.5902265618061183e-10,-1.5064808703543173,0.019081937291347658,1,1,1,51,3.993201106143337e-13,187
0,1,187,2.0999678138297868e-06,1.446061648064251e-10,-1.502190591547847,0.06194767735831536,1,1,1,51,3.9515439073235006e-13,187
0,0,189,-3.543368947368421e-06,4.134398661035982e-10,-1.4960498999687855,-0.004221399459728353,1,1,1,61,6.740231392401314e-13,265
1,1,193,-2.1673943737113404e-06,4.338585852036456e-10,-1.0043174824855625,0.22718312978250016,2,2,2,1,2.9246393255875896e-11,257
0,1,191,5.340459023437501e-06,7.176389841455956e-10,-1.4804315624468949,0.041028623881334755,1,1,1,57,1.0232023744893637e-12,261
1,0,188,-3.2103657631578944e-06,7.524935029499061e-10,-1.129820883976288,0.17994630072706322,3,3,1,2,1.709227305571228e-11,252
0,1,202,-5.036043e-06,9.146646213672085e-10,-1.4994299325480938,0.007246777357822283,1,1,1,47,1.0800085989555378e-12,282
1,1,194,-1.5552824307692304e-05,3.161140945724215e-10,-1.3762819913374904,-0.5134175414095293,1,1,1,1,2.56451577609813e-12,232
0,1,215,2.730474810185189e-07,7.32724243409441e-10,-1.4856226127678427,-0.007826674242786885,1,1,1,62,8.627547958944228e-13,297
0,1,202,-1.3290167647059006e-07,4.0361489305818173e-10,-0.89583455372544,-0.472632553338852,1,1,1,62,5.465609182772431e-13,242
1,0,204,5.901464151219515e-07,1.9283740315328942e-10,-0.7478911905113228,0.02653801650284137,3,2,2,2,7.01770441062781e-12,256
0,0,210,1.7187409265402859e-06,2.342772408858432e-10,-1.3237751440741168,-0.13158982095707722,1,1,1,64,3.937276320675397e-13,264
1,1,193,-1.275361303076923e-06,8.774068800372643e-11,-0.8586737228239278,-0.4961004971757697,2,2,1,3,1.6598144613669097e-12,223
1,1,204,-2.1547941321951217e-06,1.2088117069354011e-10,-1.4369448901212476,-0.1176510849457859,2,2,1,1,2.8726889629900364e-12,234
0,0,210,-5.609154976303323e-07,1.388318428451607e-10,-1.500860582073222,-0.014079458989897552,1,1,1,65,3.5472615904645753e-13,240
1,1,210,2.233324222748815e-06,1.1855512224142902e-10,-1.340737674702476,-0.032497881771165776,2,1,1,25,6.80867531135732e-13,252
0,1,203,-1.6734823039215685e-06,1.5590532073309763e-10,-0.8838021757307066,-0.455091876066281,1,1,1,58,3.56169412514092e-13,247
0,1,213,-2.5397930860465114e-06,3.7216808344265136e-10,-1.4953656873691223,-0.003556022089262018,1,1,1,59,5.196732627888497e-13,249
0,1,200,-5.529147031683167e-06,2.9808875391876393e-10,-1.4784950654951787,-0.02827574302914165,1,1,1,56,4.709249889967386e-13,278
0,1,203,4.837398918627452e-06,5.889272234350478e-10,-1.4883753139614255,0.04422530276536291,1,1,1,62,8.037595467324065e-13,261
0,0,207,4.025310743961351e-06,7.314965750676103e-10,-1.4737433339685517,0.02266822357112863,1,1,1,52,9.64086849325818e-13,233
0,1,218,9.024026598173512e-07,7.504600362979323e-10,-1.502860519142977,0.04658590579700586,1,1,1,53,9.958952033567953e-13,218
0,0,205,-1.0170743388349514e-05,4.806200080861378e-10,-1.4514051445705636,-0.048115735771601754,1,1,1,55,7.306785331623035e-13,205
0,1,240,-1.6662614594190866e-06,8.964343819861829e-10,-1.4932834695879675,-0.01644023174452129,1,1,1,66,9.845303146405569e-13,240
1,1,208,-1.1587311778468898e-05,2.672247300298246e-10,-0.7753039716572827,-0.5442391892137586,2,2,2,1,1.5553477663537176e-11,210
0,0,260,4.186264419923371e-06,7.243158469804445e-10,-1.352752306309069,-0.07158115357924212,1,1,1,78,7.094151238137532e-13,260
1,1,230,5.946156154978357e-06,3.712331235942289e-10,-0.6808751053871167,-0.43701663808076757,2,2,1,1,1.2631867988149987e-11,230
1,1,222,2.158126847533632e-06,2.9226704255462016e-10,-0.9889775425097631,-0.28013765348469255,2,1,1,1,2.408617291864031e-11,222
0,1,230,-5.623284359307359e-06,2.8297097812740705e-10,-1.4696503488937442,-0.006348814579296885,1,1,1,63,4.51565743742209e-13,230
1,1,232,-1.3023824892703858e-07,5.059906822346824e-10,-1.3663339234846343,-0.11004474809802434,2,2,2,2,6.984612955640601e-12,232
1,0,227,4.378146798245618e-07,4.4245044923534597e-10,-1.2004587413287837,-0.08784737465240722,2,2,2,1,9.609513476414387e-12,227
0,0,224,7.611514888888889e-06,6.577119268046363e-10,-1.4093672346457535,-0.01977221765832114,1,1,1,66,8.337399633617346e-13,224
0,1,231,-2.4303651637931036e-06,7.350877080849727e-10,-1.439216497269319,-0.015391010222663032,1,1,1,58,9.188304567381605e-13,231
0,1,263,7.83516295454545e-07,7.643686406672391e-10,-1.4367712236084769,-0.03236038945691425,1,1,1,68,7.310166282699164e-13,263
1,0,222,-1.5544786004484307e-05,1.364600679963025e-10,-1.5500060900113073,-0.09905140643038272,2,2,1,2,3.4795380395603506e-12,268
0,0,319,1.9516851809375015e-06,4.781130722321244e-10,-1.4290707505958893,-0.055050263301689786,1,1,1,89,3.9293056169148e-13,425
0,0,242,-1.339265757201646e-05,3.5341974695327034e-11,-0.8220674002738582,-0.6806353758021495,1,1,1,76,2.2578870543305787e-13,338
1,1,298,2.3606182200000008e-06,1.565688371027495e-10,-1.3299406660932485,-0.1329220869905339,2,2,1,1,1.8293868884310737e-12,396
0,1,267,-3.0244435423791827e-06,9.917610838523343e-11,-1.3692225483094962,-0.09043367175753292,1,1,1,76,2.743599313691974e-13,337
0,1,250,3.2757652179282875e-06,8.357626611765702e-11,-1.1002301344281324,-0.27339583119552324,1,1,1,75,2.5203177023871624e-13,328
0,1,276,1.327405536330936e-06,2.2164329899853475e-10,-0.7221424145637867,-0.6255699081238433,1,1,1,73,3.4310090944960594e-13,356
0,1,278,2.0047935555555552e-06,4.310030985336767e-10,-1.4872428791303753,0.03254668396884972,1,1,1,85,4.312275343178374e-13,382
0,1,252,-1.1066349449802373e-05,2.9451537735332797e-10,-1.1501945331816505,-0.2881158736636934,1,1,1,76,4.112384085152091e-13,346
1,0,276,-1.0681148053956835e-05,5.373288884005348e-10,-1.274461863138737,0.12101988770913125,1,1,1,1,1.8121347780165644e-11,370
0,1,301,4.268021966887418e-06,5.629414043770022e-10,-0.9134367881974002,-0.46488413642378823,1,1,1,93,4.4577239433120065e-13,413
0,1,361,-2.739956841597797e-06,4.738526498267468e-10,-1.313935137779975,-0.14063670765210512,1,1,1,102,3.2833729838008703e-13,501
1,1,336,-1.3439459567655788e-05,1.5447235543644704e-10,-1.0123959935635545,-0.5672862874843846,2,2,2,1,5.0255738588886585e-12,466
1,0,356,5.4298809050561794e-06,4.0194340747011876e-10,-0.940611268891403,-0.2817495217010028,2,2,2,1,4.135393987565205e-12,396
0,0,329,-9.11117470848485e-06,3.051303519789817e-10,-1.470840582265048,-0.019527065527099208,1,1,1,96,3.601181211840568e-13,329
0,1,310,-1.294745764340836e-05,1.0421498556145852e-10,-1.1753026874025967,-0.2910185054519421,1,1,1,88,2.1518449225158026e-13,310
0,0,321,-4.994717248447197e-07,4.6152764026933723e-10,-1.3998136233987564,0.04863061218750627,1,1,1,97,4.091113319644553e-13,321
0,1,325,-5.254405487730061e-06,5.561344721817215e-10,-1.4988253478422526,0.012133435165165608,1,1,1,94,4.5116936736289594e-13,325
1,0,290,-1.2117553608247424e-05,1.8813563251512406e-10,-0.7555706250208294,-0.6616732149976254,2,1,1,22,4.933321519906359e-13,290
0,0,390,2.9702409184143214e-06,5.908005259188323e-10,-1.3623100451195218,-0.06698203504256744,1,1,1,115,3.6237204578523636e-13,484
1,1,397,-2.289782940502513e-06,2.961681386296673e-10,-0.9185141188270416,-0.7313333150034609,3,2,2,4,5.676023932685339e-12,541
1,1,295,4.560616185185184e-06,1.6048893867154924e-10,-0.753669931429882,-0.8443159077969206,2,1,1,1,3.4215491796628838e-12,407
0,1,353,-8.328565974576277e-07,2.0849154208067407e-10,-1.4848766038769978,0.027653053948177044,1,1,1,101,2.781906800527104e-13,475
1,1,370,7.428311561827965e-07,2.0013048205490778e-10,-1.36252350715378,-0.09285275961302597,2,2,2,3,1.28500304957818e-12,468
1,0,270,-9.803891918819188e-06,5.30898521101107e-11,-1.3624122713462095,-0.27659599609577096,1,1,1,2,2.3136257455276554e-12,362
1,1,354,-3.1841948042253533e-06,2.204289427884685e-10,1.1270384665511024,-0.727004881188215,3,2,1,3,2.113084331428511e-11,416
0,1,390,-3.405585696675193e-06,8.060231403432756e-10,-1.4815556486220247,0.03789690702238601,1,1,1,118,4.2784017285493243e-13,542
1,1,328,-2.5333686930091185e-05,1.2892159509773188e-10,4.857953184279241,-1.2294571196622253,2,2,3,2,5.144291141983158e-11,458
1,1,572,2.4462507998254803e-06,7.835468816684894e-10,-1.2436133799976545,0.07231004802548112,2,2,2,2,2.003711883670073e-11,782
0,1,386,-9.357890458762888e-06,3.9128022935814864e-10,-1.22465712173522,-0.18481046118808567,1,1,1,124,3.278917752968776e-13,540
0,1,473,3.9801516989451485e-06,2.0375046274857642e-10,-1.1224664446690487,-0.12154935216102795,1,1,1,144,2.597408708751861e-13,655
1,1,334,-8.542883764776122e-06,1.1672585917142397e-10,-0.29022659947521934,-1.0007413097515365,2,2,2,2,2.4750723661311682e-12,450
1,1,350,-6.354020421367522e-06,2.459169726506025e-10,-1.330005678273515,-0.03415073837754169,2,2,2,1,2.2041589290087147e-12,482
0,0,413,2.08230318087167e-06,5.094468432225627e-10,-1.469208675627947,0.017055156363847204,1,1,1,116,3.314105201559714e-13,439
1,1,285,-2.205278111888112e-05,9.704970016432882e-11,31.201842346507235,4.374560239157033,1,1,1,2,3.585515694721033e-11,285
0,1,385,8.873186415414507e-06,2.5711402372263683e-10,-1.3580490822937488,-0.04361977416502138,1,1,1,106,2.6528600388039966e-13,385
1,1,348,-3.3535688905444143e-06,1.2656145538038833e-10,-0.5678205357266006,-0.6968804891506,2,2,2,1,4.560469874766701e-12,348
0,1,369,-6.120889681081081e-06,1.500604310340664e-10,-1.3908195261935639,-0.1411070090115151,1,1,1,96,2.6793016777958885e-13,383
0,1,477,3.07316481589958e-07,2.8066356975369433e-10,-1.456925515736977,-0.0347487758367279,1,1,1,146,2.839951813806874e-13,653
1,1,387,-3.0849258865979383e-06,3.238299067443041e-10,-1.1401883786345761,0.11237370152127453,2,2,2,1,4.57350836995033e-12,509
0,1,396,1.213706056952141e-05,4.862785747736965e-10,-0.8049530159045046,-0.7224391591058799,1,1,1,127,2.461911951454108e-13,552
1,0,358,-6.692731736111111e-06,3.321272659193155e-10,-1.4834366482452193,-0.35660940406188496,1,2,2,2,1.061075175674281e-11,490
0,1,322,-3.0496728173374612e-05,1.4227632727905952e-11,-1.2340583895539976,-0.23005644790264076,2,1,1,104,1.9623297779869594e-13,446
1,1,446,-1.5673420758928692e-07,6.887698594393481e-10,-1.4200447904710456,0.04763711078779808,2,2,2,2,2.9636372473412215e-11,614
0,1,434,-4.042040784827585e-06,4.763282084384145e-10,-1.421526088689126,0.11720914422729237,1,1,1,133,3.4034911049134653e-13,598
0,1,442,-4.103288391873589e-06,1.8412679094434243e-10,-1.2920231423171742,-0.1806535233199896,1,1,1,135,2.5147814881423457e-13,582
0,1,362,8.817695077134986e-06,1.2769773804253893e-10,-1.3594811421627664,-0.08793530348853858,1,1,1,109,2.1414940987270008e-13,456
0,1,390,-1.4908418473145784e-06,2.2434927683384454e-10,-1.081238137397236,-0.5106796049587627,1,1,1,130,2.2783361002543423e-13,534
1,1,671,2.625470122897474e-06,4.600884564906194e-10,-1.269065482332875,-0.18802130892398655,3,2,1,2,5.385482679593137e-12,921
0,1,100,0.11689278095238091,0.009241068342772017,-1.3230431912155083,0.31444246904708234,1,1,1,2,0.0009549926731840001,500
0,1,80,0.07038959,0.003073458095939483,-1.4963336828024765,0.10704113328948454,1,1,1,1,0.00045042179256523756,400
0,1,95,0.1319119925,0.01140238069163407,-1.499344081314009,0.08780510097900947,1,1,1,1,0.0012852400142249999,475
0,1,80,0.09849287235294117,0.0066595551774207,-1.4634028491371067,0.23092658740588273,1,1,1,1,0.0010049508349512376,400
0,1,90,0.17905423157894737,0.021571880963344267,-1.4518059690939593,0.22834975961325288,1,1,1,1,0.002626148133546667,450
0,1,90,0.11481185894736841,0.011568314984519596,-1.3740195903407717,0.40935822051439646,1,1,1,1,0.0014900249895160441,450
0,1,90,0.18472036947368423,0.024285683245298246,-1.438672496028029,0.2974889023826974,1,1,1,1,0.0030107964893607113,450
0,0,85,0.10631101777777778,0.008074624014682487,-1.4521293854823936,0.24575923323919097,1,1,1,1,0.0010855954142581646,425
0,0,95,0.1707943725,0.024348222227330373,-1.3922791487085822,0.36910928544582305,1,1,1,1,0.0028528674826523684,475
0,1,80,0.10545019,0.008495533031245601,-1.4239543101083303,0.32828340021900904,1,1,1,1,0.0013120904033714878,400
0,1,95,0.1502838775,0.01970757616803262,-1.3484253080095256,0.43009119721603867,1,1,1,1,0.002350577765157632,475
0,1,80,0.08402116764705883,0.006161467043163029,-1.0419195627016131,0.5640934624631958,1,1,1,1,0.0011227869375970375,400
0,1,105,0.12293349181818182,0.016860741447423593,-1.1945495818382112,0.6158300519669855,1,1,2,1,0.00189361905348061,525
0,1,80,0.1515742305882353,0.016523987353083913,-1.3275826823290995,0.30881511420522767,1,1,1,1,0.0026336945934588435,400
0,1,95,0.1633515225,0.016223594568833117,-1.4057771016676355,0.25117639777624806,1,1,1,1,0.0017822099168711212,475
0,0,80,0.14821885,0.017565431471820003,-1.4219019963092507,0.34126093544811514,1,1,1,1,0.002802675345691162,400
0,0,95,0.1108946775,0.008193422453669618,-1.3844300309909072,0.2697228743838545,1,1,1,2,0.0009598757333313158,475
0,0,85,0.1345641777777778,0.01620668870965284,-1.425679930270598,0.3829013986296159,1,1,1,1,0.002362392534016471,425
0,1,90,0.0876084752631579,0.005539365699138804,-1.428606809576743,0.23505230647939315,1,1,1,1,0.0007113893324691002,450
0,0,90,0.1369416489473684,0.020118882220786182,-1.3137748866122767,0.5180703208325831,1,1,1,1,0.0028539946301086557,450
0,0,95,0.13452582600000002,0.02238735211951425,-1.2151727307339995,0.6377275515249441,1,1,1,1,0.003106255156813305,475
0,1,90,0.05479095947368421,0.004637370477029352,-1.0334126578323792,0.773721883583295,1,1,1,1,0.0009225295629868777,450
0,1,100,0.11455336428571428,0.01889565383892169,-1.055320811114492,0.7472968519217124,1,1,1,1,0.0026334640428332503,500
0,1,85,0.06323587777777778,0.005669629660551729,-1.1331493867029998,0.6988618229980129,1,1,1,1,0.0010797675786117645,425
0,1,95,0.09797157999999999,0.013020568161706597,-1.1420160988822943,0.6925658461895986,1,1,1,1,0.0019238948607789472,475
0,1,90,0.07205266947368422,0.007633467703840775,-1.1866775197287458,0.6921113546387975,1,1,1,1,0.0013595284236124889,450
0,1,95,0.06924498999999999,0.006916720067955899,-1.0885508734627822,0.7337334399604308,1,1,1,1,0.0010738269846589474,475
0,1,95,0.08765615000000002,0.010110826608970499,-1.2110014581419264,0.649563479504532,1,1,1,1,0.0014568744775136841,475
0,1,90,0.04677247894736842,0.0033629387767111366,-1.0432737998129482,0.7595564802079445,1,1,2,1,0.0006261040437533335,450
0,1,110,0.08537568391304347,0.011810730592780913,-0.9734189721366833,0.8231195539161542,1,1,1,1,0.0015011370073755364,550
0,1,90,0.18723842105263158,0.02650984947271535,-1.3607477947008288,0.3648287826218225,1,1,1,1,0.003562587035546667,450
0,1,95,0.15727412100000002,0.014184519873424378,-1.3224742045155502,0.20313114067552906,1,1,1,2,0.0016594627974844635,475
0,1,95,0.180937716,0.02979885712909086,-1.3328678676077648,0.4948638301759134,1,1,1,1,0.0037428252266697255,475
0,1,95,0.12260543249999997,0.009296567800017069,-1.4252305496396847,0.15827482433303533,1,1,1,1,0.0011069095792544735,475
0,1,105,0.17765351954545452,0.03680184093936775,-1.219881548679153,0.6288301052974299,1,1,1,1,0.0041520777253868475,525
0,1,95,0.09802122999999999,0.010056660645169099,-1.3417164374791453,0.5356586549746276,1,1,2,1,0.0014172914151126315,475
0,1,100,0.15977837238095238,0.029518623802500407,-1.3174549379046498,0.5654367752243403,1,1,1,1,0.00358803252522264,500
0,1,100,0.07622999190476192,0.007535754656769881,-1.0824928697336385,0.7013831137431146,1,1,1,2,0.0010471811376521899,500
0,0,105,0.14308441136363637,0.025772146523434524,-1.2213038677229997,0.6408159340770039,1,1,2,1,0.0030051030296440475,525
0,1,235,0.39608905833333335,0.2656468799013653,-0.6143434735374806,0.945245252483616,1,1,1,1,0.008630696434638298,1175
0,1,260,0.34114871509433964,0.21785949741256658,-0.607313312561192,0.9924923581156704,1,1,1,1,0.005943760227535769,1300
0,1,215,0.40344166818181826,0.2171431671982399,-1.1710339132214673,0.6621060867832488,1,1,1,1,0.006492927990306977,1075
0,1,285,0.291112024137931,0.1768299170099977,-0.4705702734084021,1.0810090855367505,1,1,1,1,0.004447627386617544,1425
0,0,235,0.36460008541666666,0.21024007677330206,-0.933113717801132,0.8228496147964454,1,1,1,1,0.006005439085112765,1175
0,0,230,0.3675694595744681,0.19782621910962836,-1.0899430813092403,0.7363922926261869,1,1,1,1,0.005520966805819999,1150
0,0,235,0.3916363708333333,0.228348303164555,-1.0532581738940903,0.7512992928948307,1,1,1,1,0.006291186752265531,1175
0,1,215,0.3820132272727273,0.2263212228510434,-0.9138095075313726,0.8173726123916272,1,1,1,1,0.007637209824696744,1075
0,0,255,0.3610474111538462,0.25339673338048563,-0.34003907030747493,1.078595681776832,1,1,1,2,0.008077704807361485,1275
0,0,605,-7.44114256967213e-06,1.6138948087524633e-10,-1.4041932258329932,-0.18317171958804446,1,1,1,34,6.510212756988605e-13,3025
0,0,620,2.52552784496e-06,3.1557030396847283e-10,-1.1119504796762756,-0.3372544656109908,1,1,1,32,9.524894360611498e-13,3100
0,1,770,2.474939283870969e-06,4.5176510859929853e-10,-1.4695539505959179,0.10818929040076243,1,1,1,45,1.033528484574729e-12,3850
0,1,815,7.505539878048776e-07,2.184671218317962e-10,-0.8110488306902548,-0.30935389227925475,1,1,1,50,5.779214270601507e-13,4075
0,0,781,2.0194625095541397e-06,2.5797594435321476e-10,-1.0348717168329007,-0.14069730616940598,1,1,1,48,6.923808453934929e-13,3911
0,1,524,-1.7822536433962263e-05,2.9479729930521773e-10,-1.4660616498337777,0.11896580424762251,1,1,1,27,1.3092368590013784e-12,2664
0,0,452,6.083073302197803e-06,2.3674731168003504e-10,-1.0093179690621115,-0.47465727902682003,1,1,1,25,1.0427576870922082e-12,2286
0,1,590,-7.106140890756303e-06,2.87673770271526e-10,-1.2570561391512654,-0.10578204694510268,1,1,1,34,9.900081028962867e-13,2950
0,1,640,1.4260507372093023e-05,2.163927471073797e-10,-1.1781912450764451,-0.12972038139825318,1,1,1,30,7.333213345813085e-13,3200
0,1,605,9.33146830327869e-06,2.3260293800357312e-10,-1.2540267366581486,-0.09235504095400775,1,1,1,31,7.974497911474873e-13,3025
0,1,655,2.0949666295454546e-05,3.0178100009599935e-10,-1.4658362556394224,-0.0498737700271348,1,1,1,38,8.638141404878622e-13,3275
